datetime,ice_null_GLM,ice_01_GLM,ice_05_GLM,ice_1_GLM,ice_15_GLM,ice_2_GLM,ice_25_GLM,ice_3_GLM,ice_35_GLM,ice_4_GLM,ice_45_GLM,ice_5_GLM,ice_10_GLM,id
1995-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mendota
1995-01-02,0.0655210837721825,0.0655210837721825,0.0655210837721825,0.0655210837721825,0.0655210837721825,0.0655210837721825,0.0655210837721825,0.0655210837721825,0.0655210837721825,0.0655210837721825,0.0655210837721825,0.0655210837721825,0.0655210837721825,mendota
1995-01-03,0.0880880877375603,0.0880818963050842,0.088081568479538,0.088081419467926,0.0880813226103783,0.0880812481045723,0.0880811884999275,0.0880811363458633,0.0880810841917992,0.0880810469388962,0.0880810096859932,0.0880809724330902,0.0880807116627693,mendota
1995-01-04,0.11348981410265,0.113484017550945,0.113476186990738,0.113475531339645,0.113475173711777,0.113474734127522,0.113474510610104,0.113475076854229,0.113474987447262,0.113474830985069,0.113474696874619,0.113474562764168,0.113473445177078,mendota
1995-01-05,0.143096625804901,0.143092095851898,0.143057480454445,0.143055781722069,0.143054842948914,0.14305517077446,0.143054574728012,0.14305454492569,0.14305379986763,0.143053397536278,0.143053039908409,0.143052697181702,0.143049955368042,mendota
1995-01-06,0.165634840726852,0.165631234645844,0.165574476122856,0.165570765733719,0.165568500757217,0.165568679571152,0.165567383170128,0.165566563606262,0.165565401315689,0.165564551949501,0.165563777089119,0.165563061833382,0.165557399392128,mendota
1995-01-07,0.167976588010788,0.167875081300735,0.167749121785164,0.167729198932648,0.16772149503231,0.167720317840576,0.167718052864075,0.167716398835182,0.167714640498161,0.16771237552166,0.16771100461483,0.167709782719612,0.167700469493866,mendota
1995-01-08,0.17888568341732,0.178751185536385,0.178574487566948,0.178554773330688,0.17854705452919,0.178544595837593,0.178541585803032,0.17853918671608,0.178536891937256,0.178534224629402,0.178532391786575,0.178530737757683,0.178521066904068,mendota
1995-01-09,0.196637153625488,0.196514070034027,0.196286618709564,0.196263879537582,0.196255430579185,0.196251377463341,0.196247354149818,0.19624400138855,0.196243792772293,0.196240559220314,0.196238085627556,0.196235835552216,0.196221187710762,mendota
1995-01-10,0.205785915255547,0.205655172467232,0.205361366271973,0.205333575606346,0.205319821834564,0.205316215753555,0.205310627818108,0.205305859446526,0.205303907394409,0.205299690365791,0.205296248197556,0.205293089151382,0.205271407961845,mendota
1995-01-11,0.204354286193848,0.20423099398613,0.203771308064461,0.204066380858421,0.203371107578278,0.203364923596382,0.203357696533203,0.203351438045502,0.203347861766815,0.20334255695343,0.203338086605072,0.203333988785744,0.203308060765266,mendota
1995-01-12,0.206398531794548,0.206364065408707,0.205699592828751,0.206078752875328,0.204716607928276,0.204708904027939,0.204700663685799,0.204695031046867,0.20468844473362,0.204682260751724,0.204677432775497,0.204673707485199,0.204851388931274,mendota
1995-01-13,0.20423386991024,0.204567939043045,0.203624680638313,0.203754723072052,0.202048972249031,0.202045768499374,0.202039614319801,0.202041387557983,0.202054888010025,0.202049270272255,0.202046677470207,0.202030926942825,0.202643677592278,mendota
1995-01-14,0.199460819363594,0.200306192040443,0.199137806892395,0.198760822415352,0.197141587734222,0.197143480181694,0.197140768170357,0.197148039937019,0.197219371795654,0.197215721011162,0.197215691208839,0.197165474295616,0.198150351643562,mendota
1995-01-15,0.1987484395504,0.20016311109066,0.198859363794327,0.197803497314453,0.196524918079376,0.196532562375069,0.196534216403961,0.196546420454979,0.196705982089043,0.196705117821693,0.19670794904232,0.196613281965256,0.197907656431198,mendota
1995-01-16,0.208171218633652,0.209314689040184,0.208020210266113,0.207095980644226,0.205789759755135,0.205794706940651,0.205795451998711,0.205805286765099,0.20593535900116,0.205933406949043,0.205934941768646,0.205855429172516,0.207043275237083,mendota
1995-01-17,0.211401298642159,0.212728708982468,0.211128637194633,0.21025213599205,0.209037318825722,0.209037929773331,0.209035709500313,0.209041893482208,0.209179148077965,0.209175497293472,0.209175065159798,0.209090948104858,0.210166573524475,mendota
1995-01-18,0.210487425327301,0.21289174258709,0.210028171539307,0.209260478615761,0.207897126674652,0.207808822393417,0.20793816447258,0.207916676998138,0.208039656281471,0.207959204912186,0.208000048995018,0.207863017916679,0.209066137671471,mendota
1995-01-19,0.216274321079254,0.218634635210037,0.21566666662693,0.214933529496193,0.213632300496101,0.213543385267258,0.213666915893555,0.213642403483391,0.213757440447807,0.213666811585426,0.213714629411697,0.21357835829258,0.214706674218178,mendota
1995-01-20,0.21143963932991,0.215056642889977,0.210681915283203,0.209932461380959,0.208865061402321,0.208819687366486,0.208887591958046,0.208864524960518,0.208973586559296,0.20886817574501,0.208940267562866,0.208784818649292,0.209719702601433,mendota
1995-01-21,0.211180731654167,0.215824156999588,0.210262686014175,0.209504052996635,0.208687648177147,0.208730444312096,0.208697691559792,0.208679437637329,0.208787277340889,0.208759516477585,0.208889037370682,0.208685144782066,0.209183380007744,mendota
