datetime,ssi_null_GLM,ssi_01_GLM,ssi_05_GLM,ssi_1_GLM,ssi_15_GLM,ssi_2_GLM,ssi_25_GLM,ssi_3_GLM,ssi_35_GLM,ssi_4_GLM,ssi_45_GLM,ssi_5_GLM,ssi_10_GLM,id
2012-10-09,-5.28767306352948e-10,0.38759222365931,-1.98936656098743e-10,1.64706201275454,26.9829095002288,22.4071447338612,-1.56597532472168e-10,12.4938635342901,12.4061869651269,1.74891377068768,33.3103765812932,30.0513345069749,6.84816710310373,mendota
2012-10-10,1.56417787448974e-10,0.0853590135113225,-1.32002544074017e-10,-1.01430483414807e-10,20.8460268647612,17.3635592315137,4.14536042674123e-11,9.86348220521251,9.47599541799351,5.38332676199479e-11,26.9235082321462,25.0754207771925,-2.27561601282213e-10,mendota
2012-10-11,-1.06444269082178e-10,2.09339124196147e-10,-2.51469156673293e-10,-2.01052511800338e-10,12.8938216967913,8.78616227421957,-8.19497911663845e-11,1.53412344666061,5.61101219880497,-2.08730925729912e-10,9.27782388147287,16.7014424337776,-3.4514712718978e-10,mendota
2012-10-12,-2.6642614356248e-11,-1.71583865487591e-10,-3.08979493910575e-10,2.01376052842086e-10,5.33439314345793,3.23870075734345,2.571160850142e-11,-2.37031596218478e-10,1.94454681241482,-1.04887457085374e-10,5.72888462102868,10.231058787291,-1.28456798371587e-10,mendota
2012-10-13,-1.77863936502033e-10,-9.06355108789997e-12,-9.78495223608938e-11,1.23288211888322e-10,2.23300854440936,1.07438976630505,-6.50816378060967e-11,-5.52359390886994e-10,0.803193442641054,-2.41420309397029e-10,4.13853525583145,6.50477499583634,-1.40829125192563e-10,mendota
2012-10-14,3.1307741349015,3.1449682392523,3.62738381594278,3.54794733965651,6.42465491351222,6.09692286053135,4.10186617461744,3.88297778195468,4.23907125407242,4.35087551023163,7.99247771850247,10.3651996035199,4.79943935124045,mendota
2012-10-15,-1.49206710579703e-10,-1.70784917200823e-10,-4.42178626281853e-10,-1.43819495455982e-10,0.538420673889423,0.0432267200283979,-3.42067251241342e-10,7.23594771125535e-11,0.0532743702009161,1.78924798965454e-10,3.01778925120256,4.70700662107488,-3.78572364972257e-11,mendota
2012-10-16,2.42213478706802,2.16736605975963,2.28948788782325,2.17499584523056,2.68468837464507,2.74632815259825,2.43817502846126,2.25675921517902,2.49402477066255,2.63809559750487,1.50631930165463,0.418636287381889,3.42031063756156,mendota
2012-10-17,-5.2476742934702e-11,-1.57244614555665e-10,-1.1849232120825e-10,-3.16832517291252e-10,-1.63826950670336e-10,-1.23869265187789e-10,-2.678479633786e-10,-2.64914084408184e-10,0.0172684712804411,1.85636258035562e-11,0.0308584611598497,0.0541512813320442,-1.09949663861034e-10,mendota
2012-10-18,2.58751982325339,1.23336604690305,2.15117088927855,2.30682140802427,1.65937711595525,1.713121783039,2.14381643147541,1.68240468779243,2.74676881168314,0.104475590066767,0.240503472492943,0.0596073151520286,3.10496035906307,mendota
