datetime,ssi_null,ssi_01,ssi_05,ssi_1,ssi_15,ssi_2,ssi_25,ssi_3,ssi_35,ssi_4,ssi_45,ssi_5,ssi_10,id
1998-04-27,18.8618099278765,18.6759596546436,18.3467789926166,16.7771748940512,15.5560419880052,14.9844359720798,13.241356266906,12.6115596031802,11.1958665456401,9.56827373408502,8.7442388004239,8.55639019561061,6.47756121212982,mendota
1998-04-28,15.2814384758945,15.170731907057,14.6345303127554,13.2864779979222,10.5296980229175,10.5022926466295,9.19705011181849,8.76086928294543,6.72367675869968,5.69903805340763,4.77770883742582,5.83241684224799,8.08835804874734,mendota
1998-04-29,20.4801030145786,21.344647018777,20.3639956582679,18.5345126885754,15.5612717879739,16.3184521502207,13.4718285899078,13.0913818614608,10.6583258262041,9.96022761714959,10.4168755678094,9.94964097381202,12.56489624915,mendota
1998-04-30,26.4909532738326,27.1919397452706,26.1633679974182,24.203910273903,20.1670549425664,20.1929922236378,17.8115370686006,17.0462698528537,14.5457934467663,13.874876155234,14.6813323554269,13.9841272091649,15.6869881622812,mendota
1998-05-01,44.3252835088226,45.0548672812613,43.7144755483448,40.5725985470732,35.8788803468523,34.9727590647806,32.966878569621,31.5941813827436,29.0591278068541,28.710333713903,29.7414134512275,28.9464258554873,28.4423871045058,mendota
1998-05-02,56.9762741073366,57.3332960215641,55.4276165839431,50.7721303608104,46.7403564326148,46.1490630916063,42.6726432245709,43.9416521593149,39.7045485940892,39.3040149423241,41.2586806542022,41.5950883049494,39.1347002444851,mendota
1998-05-03,71.9274106010224,72.1734284988143,69.1061806732179,65.7925079345886,61.654216580127,61.2149479923827,56.9518480758742,59.016263345218,54.59832802031,54.6392003234323,56.6063243896111,56.8563478305541,54.8207973618495,mendota
1998-05-04,70.1694782232216,70.0623454453736,66.068773542195,64.3031449628738,60.2027898646316,59.899266548124,55.489968491813,55.5343366578309,54.0572144516994,52.8645095011305,52.50673556603,52.0575318342103,53.0505420847886,mendota
1998-05-05,88.7470250229141,89.6127179828353,84.7087101577859,84.0189645525295,79.3958517210909,79.3714356682951,76.3279918370629,74.4802613971181,74.0700390855953,71.8804001165259,72.5585399423906,72.8613666008995,73.1757394297927,mendota
1998-05-06,107.334523762942,108.91742680558,105.189611200575,103.943858449569,99.8438390593904,101.190229290224,95.9561050302791,97.095953482377,98.8053450603927,95.6112602125947,93.7305185843087,96.4102188328319,99.9221983901213,mendota
1998-05-07,119.751703634882,121.088981812021,116.13185136692,116.245857981056,112.044924534473,113.482362921178,110.54212933743,109.453830727311,109.320213905006,106.883533590908,105.110676478633,108.437368732325,111.518924838027,mendota
